POS Tag: DTCP
Word: Ang_mga | Lemma: Ang_mga | a56_250_tags.txt | SN:23 | TN:0
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:168 | TN:19
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:12 | TN:11
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:9 | TN:9
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:43 | TN:3
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:53 | TN:8
Word: mga | Lemma: mga | a56_260_tags.txt | SN:17 | TN:4
Word: mga | Lemma: mga | a56_264_tags.txt | SN:27 | TN:17
Word: mga | Lemma: mga | a56_223_tags.txt | SN:6 | TN:9
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:4 | TN:31
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:37 | TN:4
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:129 | TN:31
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:10 | TN:27
Word: mga | Lemma: mga | a56_263_tags.txt | SN:8 | TN:7
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:20 | TN:38
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:88 | TN:17
Word: mga | Lemma: mga | a56_213_tags.txt | SN:6 | TN:41
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:126 | TN:23
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:130 | TN:10
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:140 | TN:23
Word: mga | Lemma: mga | a56_263_tags.txt | SN:7 | TN:12
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:89 | TN:7
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:122 | TN:23
Word: mga | Lemma: mga | a56_200_tags.txt | SN:2 | TN:14
Word: mga | Lemma: mga | a56_224_tags.txt | SN:31 | TN:1
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:79 | TN:6
Word: mga | Lemma: mga | a56_251_tags.txt | SN:7 | TN:2
Word: mga | Lemma: mga | a56_260_tags.txt | SN:2 | TN:48
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:48 | TN:7
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:101 | TN:4
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:73 | TN:26
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:36 | TN:22
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:45 | TN:7
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:109 | TN:15
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:97 | TN:30
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:103 | TN:14
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:104 | TN:3
Word: mga | Lemma: mga | a56_259_tags.txt | SN:6 | TN:5
Word: mga | Lemma: mga | a56_259_tags.txt | SN:26 | TN:6
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:98 | TN:25
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:34 | TN:4
Word: mga | Lemma: mga | a56_200_tags.txt | SN:5 | TN:19
Word: mga | Lemma: mga | a56_250_tags.txt | SN:17 | TN:17
Word: mga | Lemma: mga | a56_261_tags.txt | SN:2 | TN:5
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:128 | TN:2
Word: mga | Lemma: mga | a56_263_tags.txt | SN:21 | TN:2
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:98 | TN:2
Word: mga | Lemma: mga | a56_198_tags.txt | SN:24 | TN:19
Word: mga | Lemma: mga | a56_200_tags.txt | SN:30 | TN:4
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:53 | TN:30
Word: mga | Lemma: mga | a56_211_tags.txt | SN:1 | TN:16
Word: mga | Lemma: mga | a56_260_tags.txt | SN:19 | TN:16
Word: mga | Lemma: mga | a56_261_tags.txt | SN:27 | TN:3
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:16 | TN:15
Word: mga | Lemma: mga | a56_212_tags.txt | SN:13 | TN:33
Word: mga | Lemma: mga | a56_224_tags.txt | SN:31 | TN:19
Word: mga | Lemma: mga | a56_211_tags.txt | SN:37 | TN:46
Word: mga | Lemma: mga | a56_198_tags.txt | SN:18 | TN:4
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:36 | TN:28
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:121 | TN:17
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:121 | TN:22
Word: mga | Lemma: mga | a56_223_tags.txt | SN:9 | TN:16
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:37 | TN:6
Word: mga | Lemma: mga | a56_204_tags.txt | SN:8 | TN:21
Word: mga | Lemma: mga | a56_223_tags.txt | SN:10 | TN:4
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:51 | TN:21
Word: mga | Lemma: mga | a56_260_tags.txt | SN:10 | TN:30
Word: mga | Lemma: mga | a56_200_tags.txt | SN:14 | TN:14
Word: mga | Lemma: mga | a56_225_tags.txt | SN:24 | TN:6
Word: mga | Lemma: mga | a56_226_tags.txt | SN:15 | TN:7
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:29 | TN:11
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:58 | TN:29
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:91 | TN:56
Word: mga | Lemma: mga | a56_213_tags.txt | SN:41 | TN:5
Word: mga | Lemma: mga | a56_225_tags.txt | SN:2 | TN:15
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:34 | TN:10
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:31 | TN:21
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:141 | TN:21
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:12 | TN:9
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:36 | TN:32
Word: mga | Lemma: mga | a56_224_tags.txt | SN:32 | TN:7
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:54 | TN:31
Word: mga | Lemma: mga | a56_224_tags.txt | SN:31 | TN:45
Word: mga | Lemma: mga | a56_228_tags.txt | SN:14 | TN:50
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:87 | TN:3
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:91 | TN:4
Word: mga | Lemma: mga | a56_259_tags.txt | SN:3 | TN:9
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:15 | TN:8
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:38 | TN:22
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:118 | TN:6
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:16 | TN:10
Word: mga | Lemma: mga | a56_249_tags.txt | SN:2 | TN:2
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:41 | TN:41
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:64 | TN:21
Word: mga | Lemma: mga | a56_223_tags.txt | SN:16 | TN:4
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:37 | TN:16
Word: mga | Lemma: mga | a56_264_tags.txt | SN:30 | TN:15
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:68 | TN:9
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:76 | TN:25
Word: mga | Lemma: mga | a56_247_tags.txt | SN:11 | TN:10
Word: mga | Lemma: mga | a56_247_tags.txt | SN:31 | TN:6
Word: mga | Lemma: mga | a56_213_tags.txt | SN:1 | TN:11
Word: mga | Lemma: mga | a56_228_tags.txt | SN:10 | TN:26
Word: mga | Lemma: mga | a56_224_tags.txt | SN:1 | TN:18
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:112 | TN:16
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:138 | TN:9
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:31 | TN:80
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:43 | TN:10
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:14 | TN:37
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:11 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:8 | TN:56
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:100 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:55 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_250_tags.txt | SN:16 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:26 | TN:3
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:27 | TN:6
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:5 | TN:30
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:112 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:8 | TN:16
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:97 | TN:33
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:49 | TN:32
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:5 | TN:43
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:15 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:70 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_213_tags.txt | SN:17 | TN:16
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:12 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:126 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_204_tags.txt | SN:21 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:91 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:5 | TN:40
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:37 | TN:28
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:67 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_261_tags.txt | SN:19 | TN:10
Word: ng_mga | Lemma: ng_mga | a56_200_tags.txt | SN:3 | TN:7
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:32 | TN:25
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:19 | TN:25
Word: ng_mga | Lemma: ng_mga | a56_225_tags.txt | SN:17 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:98 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:19 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:20 | TN:22
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:60 | TN:6
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:41 | TN:19
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:57 | TN:19
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:61 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:6 | TN:34
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:51 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:17 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:62 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_251_tags.txt | SN:9 | TN:4
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:109 | TN:15
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:68 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_263_tags.txt | SN:22 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:100 | TN:10
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:11 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:13 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:140 | TN:16
Word: ng_mga | Lemma: ng_mga | a56_263_tags.txt | SN:14 | TN:12
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:15 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:107 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:11 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:23 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_263_tags.txt | SN:7 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_198_tags.txt | SN:40 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:65 | TN:18
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:132 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:5 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:28 | TN:6
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:30 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:25 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:126 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_224_tags.txt | SN:22 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:35 | TN:28
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:1 | TN:3
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:108 | TN:10
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:12 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:62 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:142 | TN:24
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:1 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:78 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_263_tags.txt | SN:9 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_248_tags.txt | SN:27 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:1 | TN:19
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:14 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:51 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:73 | TN:4
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:71 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:72 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:33 | TN:43
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:47 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:144 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:73 | TN:2
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:13 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:8 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:167 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:34 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:66 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:126 | TN:25
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:78 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:127 | TN:15
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:57 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_226_tags.txt | SN:14 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:96 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_248_tags.txt | SN:24 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_264_tags.txt | SN:20 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:8 | TN:19
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:11 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:10 | TN:45
Word: ng_mga | Lemma: ng_mga | a56_224_tags.txt | SN:20 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:27 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:168 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:56 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:26 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:64 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_252_tags.txt | SN:5 | TN:2
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:74 | TN:8
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:39 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:32 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_200_tags.txt | SN:21 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:20 | TN:47
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:80 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:28 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:33 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_248_tags.txt | SN:30 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:32 | TN:35
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:74 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:119 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_211_tags.txt | SN:37 | TN:41
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:14 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_204_tags.txt | SN:23 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_211_tags.txt | SN:7 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:28 | TN:37
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:58 | TN:19
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:7 | TN:21
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:58 | TN:31
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:16 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_259_tags.txt | SN:17 | TN:24
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:11 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:17 | TN:42
Word: ng_mga | Lemma: ng_mga | a56_261_tags.txt | SN:19 | TN:4
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:66 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_200_tags.txt | SN:30 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:29 | TN:5
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:128 | TN:16
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:14 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:17 | TN:84
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:171 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:16 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:62 | TN:6
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:77 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:23 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:43 | TN:30
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:32 | TN:17
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:21 | TN:7
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:59 | TN:71
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:142 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:71 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_250_tags.txt | SN:14 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:23 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:33 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:42 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:144 | TN:2
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:32 | TN:11
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:61 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_261_tags.txt | SN:6 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:42 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:18 | TN:22
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:55 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:44 | TN:5
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:7 | TN:18
Word: ng_mga | Lemma: ng_mga | a56_224_tags.txt | SN:31 | TN:35
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:2 | TN:2
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:67 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_251_tags.txt | SN:8 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:1 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_250_tags.txt | SN:9 | TN:7
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:51 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:17 | TN:31
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:18 | TN:43
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:22 | TN:3
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:25 | TN:37
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:55 | TN:12
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:59 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_226_tags.txt | SN:3 | TN:16
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:1 | TN:22
Word: ng_mga | Lemma: ng_mga | a56_212_tags.txt | SN:3 | TN:44
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:76 | TN:53
Word: ng_mga | Lemma: ng_mga | a56_225_tags.txt | SN:32 | TN:11
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:58 | TN:4
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:15 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:102 | TN:35
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:52 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:96 | TN:48
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:97 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:27 | TN:19
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:42 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_248_tags.txt | SN:3 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_204_tags.txt | SN:12 | TN:12
Word: ng_mga | Lemma: ng_mga | a56_223_tags.txt | SN:16 | TN:16
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:69 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:39 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:18 | TN:18
Word: ng_mga | Lemma: ng_mga | a56_249_tags.txt | SN:5 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:8 | TN:18
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:45 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_247_tags.txt | SN:10 | TN:26
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:15 | TN:5
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:44 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:48 | TN:8
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:22 | TN:9
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:63 | TN:21
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:23 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_238to240_tags.txt | SN:76 | TN:10
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:136 | TN:1
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:96 | TN:17
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:102 | TN:15
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:13 | TN:11
Word: ng_mga | Lemma: ng_mga | a56_235to237_tags.txt | SN:33 | TN:23
Word: ng_mga | Lemma: ng_mga | a56_250_tags.txt | SN:9 | TN:20
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:75 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_228_tags.txt | SN:14 | TN:35
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:64 | TN:14
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:105 | TN:8
Word: ng_mga | Lemma: ng_mga | lopez_clement_s11_tags.txt | SN:61 | TN:3
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:17 | TN:13
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:43 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_261_tags.txt | SN:4 | TN:34
Word: ng_mga | Lemma: ng_mga | a56_260_tags.txt | SN:10 | TN:26
Word: ng_mga | Lemma: ng_mga | a56_253to258_tags.txt | SN:128 | TN:30
Word: ng_mga | Lemma: ng_mga | a56_193to197_tags.txt | SN:25 | TN:4
Word: ng_mga | Lemma: ng_mga | a56_181to186_tags.txt | SN:127 | TN:16
Word: ng_mga | Lemma: ng_mga | a56_213_tags.txt | SN:35 | TN:9
Word: ng_mga | Lemma: ng_mga | cua_bernice_s11_tags.txt | SN:32 | TN:2
Word: ng_mga | Lemma: ng_mga | a56_251_tags.txt | SN:25 | TN:14
Word: ng_mga | Lemma: ng_mga | a56_225_tags.txt | SN:2 | TN:21
