POS Tag: PMS
Word: ! | Lemma: ! | a56_225_tags.txt | SN:25 | TN:29
Word: “ | Lemma: “ | a56_213_tags.txt | SN:43 | TN:12
Word: “ | Lemma: “ | a56_198_tags.txt | SN:30 | TN:7
Word: “ | Lemma: “ | a56_247_tags.txt | SN:15 | TN:14
Word: “ | Lemma: “ | a56_227_tags.txt | SN:17 | TN:30
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:51 | TN:18
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:18 | TN:9
Word: “ | Lemma: “ | a56_181to186_tags.txt | SN:90 | TN:2
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:145 | TN:35
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:8 | TN:24
Word: “ | Lemma: “ | a56_247_tags.txt | SN:8 | TN:27
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:89 | TN:8
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:145 | TN:29
Word: “ | Lemma: “ | a56_224_tags.txt | SN:10 | TN:5
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:22 | TN:42
Word: “ | Lemma: “ | a56_228_tags.txt | SN:14 | TN:19
Word: “ | Lemma: “ | a56_249_tags.txt | SN:21 | TN:0
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:3 | TN:10
Word: “ | Lemma: “ | a56_225_tags.txt | SN:22 | TN:22
Word: “ | Lemma: “ | a56_225_tags.txt | SN:28 | TN:32
Word: “ | Lemma: “ | a56_252_tags.txt | SN:11 | TN:5
Word: “ | Lemma: “ | a56_225_tags.txt | SN:6 | TN:14
Word: “ | Lemma: “ | a56_204_tags.txt | SN:7 | TN:28
Word: “ | Lemma: “ | a56_211_tags.txt | SN:3 | TN:31
Word: “ | Lemma: “ | a56_226_tags.txt | SN:4 | TN:0
Word: “ | Lemma: “ | a56_260_tags.txt | SN:11 | TN:15
Word: “ | Lemma: “ | a56_227_tags.txt | SN:15 | TN:9
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:58 | TN:2
Word: “ | Lemma: “ | a56_225_tags.txt | SN:14 | TN:34
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:126 | TN:4
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:150 | TN:2
Word: “ | Lemma: “ | a56_248_tags.txt | SN:28 | TN:23
Word: “ | Lemma: “ | a56_213_tags.txt | SN:43 | TN:28
Word: “ | Lemma: “ | a56_223_tags.txt | SN:8 | TN:7
Word: “ | Lemma: “ | a56_226_tags.txt | SN:26 | TN:10
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:110 | TN:8
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:154 | TN:3
Word: “ | Lemma: “ | cua_bernice_s11_tags.txt | SN:54 | TN:4
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:3 | TN:25
Word: “ | Lemma: “ | a56_247_tags.txt | SN:29 | TN:24
Word: “ | Lemma: “ | a56_224_tags.txt | SN:20 | TN:6
Word: “ | Lemma: “ | a56_259_tags.txt | SN:22 | TN:26
Word: “ | Lemma: “ | a56_247_tags.txt | SN:24 | TN:7
Word: “ | Lemma: “ | a56_181to186_tags.txt | SN:91 | TN:33
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:40 | TN:6
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:61 | TN:26
Word: “ | Lemma: “ | a56_213_tags.txt | SN:41 | TN:26
Word: “ | Lemma: “ | a56_247_tags.txt | SN:10 | TN:3
Word: “ | Lemma: “ | a56_248_tags.txt | SN:10 | TN:5
Word: “ | Lemma: “ | a56_235to237_tags.txt | SN:61 | TN:6
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:58 | TN:18
Word: “ | Lemma: “ | a56_213_tags.txt | SN:21 | TN:8
Word: “ | Lemma: “ | a56_247_tags.txt | SN:13 | TN:7
Word: “ | Lemma: “ | a56_228_tags.txt | SN:20 | TN:39
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:90 | TN:51
Word: “ | Lemma: “ | a56_213_tags.txt | SN:37 | TN:15
Word: “ | Lemma: “ | a56_224_tags.txt | SN:13 | TN:4
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:128 | TN:8
Word: “ | Lemma: “ | a56_260_tags.txt | SN:5 | TN:27
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:150 | TN:30
Word: “ | Lemma: “ | cua_bernice_s11_tags.txt | SN:55 | TN:4
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:78 | TN:18
Word: “ | Lemma: “ | a56_211_tags.txt | SN:19 | TN:10
Word: “ | Lemma: “ | a56_227_tags.txt | SN:25 | TN:0
Word: “ | Lemma: “ | a56_247_tags.txt | SN:14 | TN:2
Word: “ | Lemma: “ | a56_213_tags.txt | SN:23 | TN:18
Word: “ | Lemma: “ | a56_248_tags.txt | SN:24 | TN:12
Word: “ | Lemma: “ | a56_251_tags.txt | SN:22 | TN:5
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:44 | TN:17
Word: “ | Lemma: “ | a56_228_tags.txt | SN:5 | TN:0
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:100 | TN:9
Word: “ | Lemma: “ | a56_225_tags.txt | SN:24 | TN:12
Word: “ | Lemma: “ | a56_235to237_tags.txt | SN:45 | TN:25
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:104 | TN:8
Word: “ | Lemma: “ | a56_228_tags.txt | SN:11 | TN:23
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:12 | TN:22
Word: “ | Lemma: “ | a56_250_tags.txt | SN:9 | TN:21
Word: “ | Lemma: “ | a56_260_tags.txt | SN:6 | TN:9
Word: “ | Lemma: “ | a56_235to237_tags.txt | SN:46 | TN:21
Word: “ | Lemma: “ | a56_260_tags.txt | SN:11 | TN:10
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:49 | TN:13
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:51 | TN:16
Word: “ | Lemma: “ | a56_224_tags.txt | SN:20 | TN:12
Word: “ | Lemma: “ | a56_251_tags.txt | SN:16 | TN:5
Word: “ | Lemma: “ | a56_228_tags.txt | SN:20 | TN:30
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:24 | TN:4
Word: “ | Lemma: “ | a56_238to240_tags.txt | SN:33 | TN:49
Word: “ | Lemma: “ | a56_253to258_tags.txt | SN:129 | TN:2
Word: “ | Lemma: “ | a56_214_tags.txt | SN:16 | TN:10
Word: “ | Lemma: “ | a56_228_tags.txt | SN:20 | TN:19
Word: “ | Lemma: “ | a56_227_tags.txt | SN:3 | TN:23
Word: “ | Lemma: “ | a56_228_tags.txt | SN:13 | TN:16
Word: “ | Lemma: “ | a56_250_tags.txt | SN:11 | TN:5
Word: “ | Lemma: “ | a56_226_tags.txt | SN:5 | TN:0
Word: “ | Lemma: “ | a56_226_tags.txt | SN:9 | TN:16
Word: “ | Lemma: “ | a56_193to197_tags.txt | SN:59 | TN:25
Word: “ | Lemma: “ | a56_248_tags.txt | SN:2 | TN:12
Word: “ | Lemma: “ | a56_224_tags.txt | SN:21 | TN:31
Word: “ | Lemma: “ | a56_247_tags.txt | SN:8 | TN:16
Word: “ | Lemma: “ | a56_259_tags.txt | SN:28 | TN:20
Word: “ | Lemma: “ | a56_198_tags.txt | SN:29 | TN:35
Word: ” | Lemma: ” | a56_193to197_tags.txt | SN:44 | TN:20
Word: ” | Lemma: ” | a56_181to186_tags.txt | SN:15 | TN:34
Word: ” | Lemma: ” | a56_181to186_tags.txt | SN:90 | TN:6
Word: ” | Lemma: ” | a56_225_tags.txt | SN:31 | TN:7
Word: ” | Lemma: ” | a56_213_tags.txt | SN:41 | TN:38
Word: ” | Lemma: ” | a56_224_tags.txt | SN:20 | TN:10
Word: ” | Lemma: ” | a56_227_tags.txt | SN:18 | TN:20
Word: ” | Lemma: ” | a56_214_tags.txt | SN:16 | TN:14
Word: ” | Lemma: ” | a56_181to186_tags.txt | SN:91 | TN:30
Word: ” | Lemma: ” | cua_bernice_s11_tags.txt | SN:54 | TN:7
Word: ” | Lemma: ” | cua_bernice_s11_tags.txt | SN:55 | TN:7
Word: ” | Lemma: ” | a56_224_tags.txt | SN:2 | TN:4
Word: ” | Lemma: ” | a56_247_tags.txt | SN:32 | TN:14
Word: ” | Lemma: ” | a56_213_tags.txt | SN:41 | TN:28
Word: ” | Lemma: ” | a56_223_tags.txt | SN:8 | TN:18
Word: ” | Lemma: ” | a56_260_tags.txt | SN:11 | TN:18
Word: ” | Lemma: ” | a56_247_tags.txt | SN:8 | TN:30
Word: ” | Lemma: ” | a56_247_tags.txt | SN:13 | TN:11
Word: ” | Lemma: ” | a56_225_tags.txt | SN:6 | TN:17
Word: ” | Lemma: ” | a56_227_tags.txt | SN:3 | TN:29
Word: ” | Lemma: ” | a56_252_tags.txt | SN:13 | TN:12
Word: ” | Lemma: ” | a56_204_tags.txt | SN:7 | TN:9
Word: ” | Lemma: ” | a56_228_tags.txt | SN:11 | TN:30
Word: ” | Lemma: ” | a56_228_tags.txt | SN:21 | TN:15
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:89 | TN:12
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:90 | TN:54
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:145 | TN:33
Word: ” | Lemma: ” | a56_226_tags.txt | SN:24 | TN:12
Word: ” | Lemma: ” | a56_260_tags.txt | SN:5 | TN:30
Word: ” | Lemma: ” | a56_250_tags.txt | SN:9 | TN:23
Word: ” | Lemma: ” | a56_213_tags.txt | SN:43 | TN:30
Word: ” | Lemma: ” | a56_226_tags.txt | SN:4 | TN:13
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:18 | TN:11
Word: ” | Lemma: ” | a56_204_tags.txt | SN:7 | TN:30
Word: ” | Lemma: ” | a56_181to186_tags.txt | SN:91 | TN:63
Word: ” | Lemma: ” | a56_228_tags.txt | SN:20 | TN:32
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:145 | TN:38
Word: ” | Lemma: ” | a56_248_tags.txt | SN:6 | TN:9
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:51 | TN:21
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:127 | TN:6
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:110 | TN:10
Word: ” | Lemma: ” | a56_251_tags.txt | SN:29 | TN:10
Word: ” | Lemma: ” | a56_235to237_tags.txt | SN:29 | TN:16
Word: ” | Lemma: ” | a56_247_tags.txt | SN:8 | TN:19
Word: ” | Lemma: ” | a56_247_tags.txt | SN:29 | TN:27
Word: ” | Lemma: ” | a56_228_tags.txt | SN:13 | TN:33
Word: ” | Lemma: ” | a56_252_tags.txt | SN:18 | TN:13
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:129 | TN:4
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:3 | TN:28
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:18 | TN:15
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:3 | TN:13
Word: ” | Lemma: ” | a56_248_tags.txt | SN:28 | TN:25
Word: ” | Lemma: ” | a56_224_tags.txt | SN:13 | TN:25
Word: ” | Lemma: ” | a56_225_tags.txt | SN:16 | TN:10
Word: ” | Lemma: ” | a56_247_tags.txt | SN:15 | TN:16
Word: ” | Lemma: ” | a56_251_tags.txt | SN:22 | TN:7
Word: ” | Lemma: ” | a56_227_tags.txt | SN:25 | TN:11
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:22 | TN:44
Word: ” | Lemma: ” | a56_226_tags.txt | SN:9 | TN:19
Word: ” | Lemma: ” | a56_226_tags.txt | SN:26 | TN:12
Word: ” | Lemma: ” | a56_213_tags.txt | SN:21 | TN:10
Word: ” | Lemma: ” | a56_214_tags.txt | SN:47 | TN:30
Word: ” | Lemma: ” | a56_247_tags.txt | SN:14 | TN:5
Word: ” | Lemma: ” | a56_181to186_tags.txt | SN:92 | TN:31
Word: ” | Lemma: ” | a56_193to197_tags.txt | SN:40 | TN:8
Word: ” | Lemma: ” | a56_226_tags.txt | SN:5 | TN:22
Word: ” | Lemma: ” | a56_248_tags.txt | SN:24 | TN:14
Word: ” | Lemma: ” | a56_259_tags.txt | SN:22 | TN:30
Word: ” | Lemma: ” | a56_228_tags.txt | SN:15 | TN:23
Word: ” | Lemma: ” | a56_211_tags.txt | SN:3 | TN:33
Word: ” | Lemma: ” | a56_213_tags.txt | SN:37 | TN:19
Word: ” | Lemma: ” | a56_252_tags.txt | SN:4 | TN:19
Word: ” | Lemma: ” | a56_227_tags.txt | SN:2 | TN:38
Word: ” | Lemma: ” | a56_260_tags.txt | SN:11 | TN:13
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:104 | TN:11
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:154 | TN:6
Word: ” | Lemma: ” | a56_213_tags.txt | SN:43 | TN:14
Word: ” | Lemma: ” | a56_224_tags.txt | SN:21 | TN:33
Word: ” | Lemma: ” | a56_235to237_tags.txt | SN:61 | TN:9
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:22 | TN:40
Word: ” | Lemma: ” | a56_247_tags.txt | SN:24 | TN:10
Word: ” | Lemma: ” | a56_235to237_tags.txt | SN:45 | TN:27
Word: ” | Lemma: ” | a56_251_tags.txt | SN:16 | TN:7
Word: ” | Lemma: ” | a56_248_tags.txt | SN:2 | TN:15
Word: ” | Lemma: ” | a56_248_tags.txt | SN:10 | TN:8
Word: ” | Lemma: ” | a56_225_tags.txt | SN:24 | TN:35
Word: ” | Lemma: ” | a56_247_tags.txt | SN:10 | TN:9
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:150 | TN:4
Word: ” | Lemma: ” | a56_228_tags.txt | SN:20 | TN:21
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:78 | TN:20
Word: ” | Lemma: ” | a56_259_tags.txt | SN:28 | TN:22
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:25 | TN:4
Word: ” | Lemma: ” | a56_225_tags.txt | SN:25 | TN:30
Word: ” | Lemma: ” | a56_193to197_tags.txt | SN:49 | TN:15
Word: ” | Lemma: ” | a56_193to197_tags.txt | SN:59 | TN:92
Word: ” | Lemma: ” | a56_213_tags.txt | SN:23 | TN:20
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:100 | TN:11
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:12 | TN:26
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:58 | TN:5
Word: ” | Lemma: ” | a56_249_tags.txt | SN:21 | TN:2
Word: ” | Lemma: ” | a56_224_tags.txt | SN:10 | TN:7
Word: ” | Lemma: ” | a56_235to237_tags.txt | SN:46 | TN:24
Word: ” | Lemma: ” | a56_247_tags.txt | SN:10 | TN:5
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:128 | TN:11
Word: ” | Lemma: ” | a56_193to197_tags.txt | SN:61 | TN:75
Word: ” | Lemma: ” | a56_238to240_tags.txt | SN:8 | TN:32
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:126 | TN:6
Word: ” | Lemma: ” | a56_193to197_tags.txt | SN:51 | TN:45
Word: ” | Lemma: ” | a56_252_tags.txt | SN:11 | TN:7
Word: ” | Lemma: ” | a56_198_tags.txt | SN:30 | TN:10
Word: ” | Lemma: ” | a56_224_tags.txt | SN:20 | TN:15
Word: ” | Lemma: ” | a56_260_tags.txt | SN:6 | TN:17
Word: ” | Lemma: ” | a56_250_tags.txt | SN:11 | TN:7
Word: ” | Lemma: ” | a56_253to258_tags.txt | SN:150 | TN:34
Word: ” | Lemma: ” | a56_198_tags.txt | SN:29 | TN:38
Word: … | Lemma: … | a56_193to197_tags.txt | SN:59 | TN:44
Word: … | Lemma: … | a56_193to197_tags.txt | SN:59 | TN:64
Word: … | Lemma: … | a56_225_tags.txt | SN:1 | TN:0
Word: … | Lemma: … | a56_228_tags.txt | SN:6 | TN:0
Word: … | Lemma: … | a56_228_tags.txt | SN:14 | TN:24
