POS Tag: CCA
Word: At | Lemma: At | a56_193to197_tags.txt | SN:32 | TN:0
Word: at | Lemma: at | a56_181to186_tags.txt | SN:8 | TN:48
Word: at | Lemma: at | a56_181to186_tags.txt | SN:15 | TN:25
Word: at | Lemma: at | a56_238to240_tags.txt | SN:10 | TN:34
Word: at | Lemma: at | a56_252_tags.txt | SN:3 | TN:43
Word: at | Lemma: at | a56_250_tags.txt | SN:4 | TN:21
Word: at | Lemma: at | a56_238to240_tags.txt | SN:19 | TN:10
Word: at | Lemma: at | a56_238to240_tags.txt | SN:28 | TN:12
Word: at | Lemma: at | a56_253to258_tags.txt | SN:33 | TN:16
Word: at | Lemma: at | a56_235to237_tags.txt | SN:12 | TN:14
Word: at | Lemma: at | a56_204_tags.txt | SN:15 | TN:16
Word: at | Lemma: at | a56_223_tags.txt | SN:1 | TN:43
Word: at | Lemma: at | a56_235to237_tags.txt | SN:37 | TN:9
Word: at | Lemma: at | a56_251_tags.txt | SN:19 | TN:26
Word: at | Lemma: at | a56_253to258_tags.txt | SN:12 | TN:5
Word: at | Lemma: at | a56_253to258_tags.txt | SN:167 | TN:6
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:4 | TN:38
Word: at | Lemma: at | a56_249_tags.txt | SN:21 | TN:7
Word: at | Lemma: at | a56_253to258_tags.txt | SN:72 | TN:18
Word: at | Lemma: at | a56_253to258_tags.txt | SN:90 | TN:7
Word: at | Lemma: at | a56_235to237_tags.txt | SN:17 | TN:75
Word: at | Lemma: at | a56_251_tags.txt | SN:6 | TN:3
Word: at | Lemma: at | a56_252_tags.txt | SN:23 | TN:16
Word: at | Lemma: at | a56_181to186_tags.txt | SN:142 | TN:21
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:109 | TN:12
Word: at | Lemma: at | a56_200_tags.txt | SN:20 | TN:9
Word: at | Lemma: at | a56_181to186_tags.txt | SN:43 | TN:23
Word: at | Lemma: at | a56_260_tags.txt | SN:5 | TN:18
Word: at | Lemma: at | a56_227_tags.txt | SN:2 | TN:12
Word: at | Lemma: at | a56_235to237_tags.txt | SN:65 | TN:6
Word: at | Lemma: at | a56_238to240_tags.txt | SN:65 | TN:23
Word: at | Lemma: at | a56_235to237_tags.txt | SN:21 | TN:17
Word: at | Lemma: at | a56_181to186_tags.txt | SN:93 | TN:35
Word: at | Lemma: at | a56_263_tags.txt | SN:7 | TN:11
Word: at | Lemma: at | a56_263_tags.txt | SN:14 | TN:33
Word: at | Lemma: at | a56_249_tags.txt | SN:4 | TN:7
Word: at | Lemma: at | a56_259_tags.txt | SN:5 | TN:3
Word: at | Lemma: at | a56_204_tags.txt | SN:19 | TN:14
Word: at | Lemma: at | a56_181to186_tags.txt | SN:84 | TN:4
Word: at | Lemma: at | a56_181to186_tags.txt | SN:15 | TN:49
Word: at | Lemma: at | a56_238to240_tags.txt | SN:24 | TN:23
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:40 | TN:20
Word: at | Lemma: at | a56_226_tags.txt | SN:18 | TN:6
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:22 | TN:13
Word: at | Lemma: at | a56_223_tags.txt | SN:16 | TN:24
Word: at | Lemma: at | a56_253to258_tags.txt | SN:61 | TN:5
Word: at | Lemma: at | a56_228_tags.txt | SN:8 | TN:11
Word: at | Lemma: at | a56_238to240_tags.txt | SN:49 | TN:4
Word: at | Lemma: at | a56_226_tags.txt | SN:9 | TN:6
Word: at | Lemma: at | a56_200_tags.txt | SN:30 | TN:13
Word: at | Lemma: at | a56_212_tags.txt | SN:27 | TN:12
Word: at | Lemma: at | a56_253to258_tags.txt | SN:126 | TN:19
Word: at | Lemma: at | a56_193to197_tags.txt | SN:51 | TN:53
Word: at | Lemma: at | a56_193to197_tags.txt | SN:64 | TN:13
Word: at | Lemma: at | a56_212_tags.txt | SN:3 | TN:46
Word: at | Lemma: at | a56_224_tags.txt | SN:2 | TN:18
Word: at | Lemma: at | a56_248_tags.txt | SN:2 | TN:9
Word: at | Lemma: at | a56_253to258_tags.txt | SN:125 | TN:64
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:9 | TN:6
Word: at | Lemma: at | a56_235to237_tags.txt | SN:45 | TN:21
Word: at | Lemma: at | a56_212_tags.txt | SN:25 | TN:13
Word: at | Lemma: at | a56_198_tags.txt | SN:38 | TN:10
Word: at | Lemma: at | a56_263_tags.txt | SN:26 | TN:34
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:22 | TN:15
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:7 | TN:29
Word: at | Lemma: at | a56_225_tags.txt | SN:12 | TN:15
Word: at | Lemma: at | a56_226_tags.txt | SN:10 | TN:5
Word: at | Lemma: at | a56_250_tags.txt | SN:16 | TN:20
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:5 | TN:28
Word: at | Lemma: at | a56_261_tags.txt | SN:4 | TN:16
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:45 | TN:21
Word: at | Lemma: at | a56_238to240_tags.txt | SN:51 | TN:13
Word: at | Lemma: at | a56_213_tags.txt | SN:43 | TN:19
Word: at | Lemma: at | a56_253to258_tags.txt | SN:37 | TN:22
Word: at | Lemma: at | a56_238to240_tags.txt | SN:62 | TN:28
Word: at | Lemma: at | a56_253to258_tags.txt | SN:16 | TN:22
Word: at | Lemma: at | a56_214_tags.txt | SN:20 | TN:34
Word: at | Lemma: at | a56_181to186_tags.txt | SN:140 | TN:11
Word: at | Lemma: at | a56_193to197_tags.txt | SN:1 | TN:8
Word: at | Lemma: at | a56_253to258_tags.txt | SN:94 | TN:10
Word: at | Lemma: at | a56_227_tags.txt | SN:3 | TN:26
Word: at | Lemma: at | a56_228_tags.txt | SN:13 | TN:15
Word: at | Lemma: at | a56_193to197_tags.txt | SN:61 | TN:62
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:2 | TN:22
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:16 | TN:27
Word: at | Lemma: at | a56_214_tags.txt | SN:32 | TN:6
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:89 | TN:8
Word: at | Lemma: at | a56_250_tags.txt | SN:10 | TN:15
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:107 | TN:12
Word: at | Lemma: at | a56_225_tags.txt | SN:26 | TN:33
Word: at | Lemma: at | a56_252_tags.txt | SN:10 | TN:16
Word: at | Lemma: at | a56_226_tags.txt | SN:20 | TN:17
Word: at | Lemma: at | a56_224_tags.txt | SN:29 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:98 | TN:4
Word: at | Lemma: at | a56_247_tags.txt | SN:11 | TN:4
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:41 | TN:13
Word: at | Lemma: at | a56_261_tags.txt | SN:24 | TN:2
Word: at | Lemma: at | a56_198_tags.txt | SN:30 | TN:22
Word: at | Lemma: at | a56_193to197_tags.txt | SN:70 | TN:12
Word: at | Lemma: at | a56_193to197_tags.txt | SN:32 | TN:31
Word: at | Lemma: at | a56_193to197_tags.txt | SN:38 | TN:22
Word: at | Lemma: at | a56_198_tags.txt | SN:24 | TN:30
Word: at | Lemma: at | a56_227_tags.txt | SN:10 | TN:39
Word: at | Lemma: at | a56_238to240_tags.txt | SN:26 | TN:32
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:39 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:67 | TN:14
Word: at | Lemma: at | a56_238to240_tags.txt | SN:27 | TN:16
Word: at | Lemma: at | a56_250_tags.txt | SN:1 | TN:37
Word: at | Lemma: at | a56_227_tags.txt | SN:21 | TN:37
Word: at | Lemma: at | a56_252_tags.txt | SN:16 | TN:15
Word: at | Lemma: at | a56_198_tags.txt | SN:27 | TN:27
Word: at | Lemma: at | a56_249_tags.txt | SN:17 | TN:27
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:21 | TN:37
Word: at | Lemma: at | a56_253to258_tags.txt | SN:56 | TN:8
Word: at | Lemma: at | a56_225_tags.txt | SN:26 | TN:41
Word: at | Lemma: at | a56_193to197_tags.txt | SN:38 | TN:10
Word: at | Lemma: at | a56_225_tags.txt | SN:7 | TN:8
Word: at | Lemma: at | a56_253to258_tags.txt | SN:73 | TN:46
Word: at | Lemma: at | a56_204_tags.txt | SN:18 | TN:12
Word: at | Lemma: at | a56_227_tags.txt | SN:4 | TN:80
Word: at | Lemma: at | a56_227_tags.txt | SN:21 | TN:17
Word: at | Lemma: at | a56_228_tags.txt | SN:18 | TN:20
Word: at | Lemma: at | a56_193to197_tags.txt | SN:35 | TN:22
Word: at | Lemma: at | a56_181to186_tags.txt | SN:36 | TN:21
Word: at | Lemma: at | a56_181to186_tags.txt | SN:8 | TN:86
Word: at | Lemma: at | a56_253to258_tags.txt | SN:1 | TN:11
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:7 | TN:2
Word: at | Lemma: at | a56_214_tags.txt | SN:43 | TN:46
Word: at | Lemma: at | a56_193to197_tags.txt | SN:109 | TN:12
Word: at | Lemma: at | a56_213_tags.txt | SN:35 | TN:13
Word: at | Lemma: at | a56_224_tags.txt | SN:22 | TN:12
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:64 | TN:27
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:83 | TN:6
Word: at | Lemma: at | a56_200_tags.txt | SN:12 | TN:7
Word: at | Lemma: at | a56_251_tags.txt | SN:23 | TN:10
Word: at | Lemma: at | a56_198_tags.txt | SN:19 | TN:9
Word: at | Lemma: at | a56_193to197_tags.txt | SN:28 | TN:46
Word: at | Lemma: at | a56_193to197_tags.txt | SN:97 | TN:49
Word: at | Lemma: at | a56_253to258_tags.txt | SN:26 | TN:6
Word: at | Lemma: at | a56_238to240_tags.txt | SN:53 | TN:15
Word: at | Lemma: at | a56_248_tags.txt | SN:10 | TN:39
Word: at | Lemma: at | a56_214_tags.txt | SN:18 | TN:26
Word: at | Lemma: at | a56_264_tags.txt | SN:25 | TN:17
Word: at | Lemma: at | a56_253to258_tags.txt | SN:8 | TN:27
Word: at | Lemma: at | a56_224_tags.txt | SN:9 | TN:17
Word: kapatagan | Lemma: patag | a56_264_tags.txt | SN:31 | TN:21
Word: mainit | Lemma: init | a56_264_tags.txt | SN:31 | TN:28
Word: malamig | Lemma: lamig | a56_264_tags.txt | SN:31 | TN:33
Word: na | Lemma: na | a56_238to240_tags.txt | SN:22 | TN:6
Word: na | Lemma: na | a56_252_tags.txt | SN:16 | TN:17
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:31 | TN:9
Word: pati | Lemma: pati | a56_235to237_tags.txt | SN:7 | TN:34
Word: pati | Lemma: pati | a56_181to186_tags.txt | SN:20 | TN:16
Word: pati | Lemma: pati | a56_253to258_tags.txt | SN:5 | TN:6
Word: pati | Lemma: pati | a56_260_tags.txt | SN:10 | TN:6
Word: pati | Lemma: pati | a56_193to197_tags.txt | SN:72 | TN:14
Word: pati | Lemma: pati | a56_198_tags.txt | SN:15 | TN:10
Word: pati | Lemma: pati | cua_bernice_s11_tags.txt | SN:97 | TN:8
Word: pati | Lemma: pati | a56_235to237_tags.txt | SN:8 | TN:13
Word: pati | Lemma: pati | a56_235to237_tags.txt | SN:12 | TN:15
Word: pati | Lemma: pati | a56_235to237_tags.txt | SN:20 | TN:21
Word: pati | Lemma: pati | a56_253to258_tags.txt | SN:51 | TN:14
Word: pati | Lemma: pati | a56_235to237_tags.txt | SN:64 | TN:40
Word: pati | Lemma: pati | a56_238to240_tags.txt | SN:28 | TN:21
Word: saka | Lemma: saka | a56_193to197_tags.txt | SN:32 | TN:1
Word: saka | Lemma: saka | a56_250_tags.txt | SN:4 | TN:22
Word: umuulan | Lemma: ulan | a56_264_tags.txt | SN:31 | TN:35
