POS Tag: PMP
Word: , | Lemma: , | a56_181to186_tags.txt | SN:27 | TN:54
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:50 | TN:38
Word: . | Lemma: . | a56_252_tags.txt | SN:24 | TN:12
Word: . | Lemma: . | a56_212_tags.txt | SN:37 | TN:57
Word: . | Lemma: . | a56_200_tags.txt | SN:34 | TN:29
Word: . | Lemma: . | a56_228_tags.txt | SN:21 | TN:14
Word: . | Lemma: . | a56_193to197_tags.txt | SN:61 | TN:74
Word: . | Lemma: . | a56_238to240_tags.txt | SN:49 | TN:20
Word: . | Lemma: . | a56_263_tags.txt | SN:16 | TN:16
Word: . | Lemma: . | a56_193to197_tags.txt | SN:91 | TN:11
Word: . | Lemma: . | a56_181to186_tags.txt | SN:31 | TN:136
Word: . | Lemma: . | a56_193to197_tags.txt | SN:26 | TN:10
Word: . | Lemma: . | a56_238to240_tags.txt | SN:16 | TN:18
Word: . | Lemma: . | a56_250_tags.txt | SN:21 | TN:14
Word: . | Lemma: . | a56_193to197_tags.txt | SN:7 | TN:45
Word: . | Lemma: . | a56_213_tags.txt | SN:51 | TN:24
Word: . | Lemma: . | a56_250_tags.txt | SN:1 | TN:44
Word: . | Lemma: . | a56_249_tags.txt | SN:15 | TN:45
Word: . | Lemma: . | a56_249_tags.txt | SN:6 | TN:21
Word: . | Lemma: . | a56_200_tags.txt | SN:41 | TN:6
Word: . | Lemma: . | a56_212_tags.txt | SN:3 | TN:49
Word: . | Lemma: . | a56_259_tags.txt | SN:26 | TN:32
Word: . | Lemma: . | a56_228_tags.txt | SN:19 | TN:20
Word: . | Lemma: . | a56_253to258_tags.txt | SN:50 | TN:3
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:45 | TN:35
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:28 | TN:13
Word: . | Lemma: . | a56_193to197_tags.txt | SN:79 | TN:13
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:61 | TN:26
Word: . | Lemma: . | a56_211_tags.txt | SN:27 | TN:13
Word: . | Lemma: . | a56_253to258_tags.txt | SN:41 | TN:21
Word: . | Lemma: . | a56_260_tags.txt | SN:4 | TN:11
Word: . | Lemma: . | a56_253to258_tags.txt | SN:9 | TN:30
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:3 | TN:16
Word: . | Lemma: . | a56_253to258_tags.txt | SN:40 | TN:44
Word: . | Lemma: . | a56_251_tags.txt | SN:27 | TN:20
Word: . | Lemma: . | a56_193to197_tags.txt | SN:86 | TN:24
Word: . | Lemma: . | a56_181to186_tags.txt | SN:80 | TN:11
Word: . | Lemma: . | a56_181to186_tags.txt | SN:135 | TN:13
Word: . | Lemma: . | a56_250_tags.txt | SN:2 | TN:11
Word: . | Lemma: . | a56_238to240_tags.txt | SN:51 | TN:32
Word: . | Lemma: . | a56_253to258_tags.txt | SN:78 | TN:37
Word: . | Lemma: . | a56_249_tags.txt | SN:15 | TN:37
Word: . | Lemma: . | a56_213_tags.txt | SN:8 | TN:19
Word: . | Lemma: . | a56_251_tags.txt | SN:31 | TN:17
Word: . | Lemma: . | a56_251_tags.txt | SN:15 | TN:30
Word: . | Lemma: . | a56_213_tags.txt | SN:43 | TN:39
Word: . | Lemma: . | a56_198_tags.txt | SN:38 | TN:14
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:19 | TN:40
Word: . | Lemma: . | a56_200_tags.txt | SN:29 | TN:21
Word: . | Lemma: . | a56_181to186_tags.txt | SN:116 | TN:23
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:49 | TN:39
Word: . | Lemma: . | a56_248_tags.txt | SN:30 | TN:40
Word: . | Lemma: . | a56_181to186_tags.txt | SN:97 | TN:31
Word: . | Lemma: . | a56_181to186_tags.txt | SN:46 | TN:54
Word: . | Lemma: . | a56_181to186_tags.txt | SN:9 | TN:23
Word: . | Lemma: . | a56_227_tags.txt | SN:3 | TN:31
Word: . | Lemma: . | a56_181to186_tags.txt | SN:138 | TN:21
Word: . | Lemma: . | a56_181to186_tags.txt | SN:43 | TN:32
Word: . | Lemma: . | a56_253to258_tags.txt | SN:6 | TN:18
Word: . | Lemma: . | a56_251_tags.txt | SN:20 | TN:8
Word: . | Lemma: . | a56_253to258_tags.txt | SN:72 | TN:30
Word: . | Lemma: . | a56_224_tags.txt | SN:22 | TN:25
Word: . | Lemma: . | a56_251_tags.txt | SN:6 | TN:28
Word: . | Lemma: . | a56_251_tags.txt | SN:25 | TN:24
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:62 | TN:27
Word: . | Lemma: . | a56_235to237_tags.txt | SN:55 | TN:9
Word: . | Lemma: . | a56_249_tags.txt | SN:12 | TN:10
Word: . | Lemma: . | a56_238to240_tags.txt | SN:47 | TN:21
Word: . | Lemma: . | a56_225_tags.txt | SN:14 | TN:42
Word: . | Lemma: . | a56_181to186_tags.txt | SN:125 | TN:21
Word: . | Lemma: . | a56_225_tags.txt | SN:30 | TN:9
Word: . | Lemma: . | a56_238to240_tags.txt | SN:66 | TN:39
Word: . | Lemma: . | a56_260_tags.txt | SN:16 | TN:20
Word: . | Lemma: . | a56_212_tags.txt | SN:39 | TN:18
Word: . | Lemma: . | a56_225_tags.txt | SN:33 | TN:17
Word: . | Lemma: . | a56_212_tags.txt | SN:35 | TN:50
Word: . | Lemma: . | a56_181to186_tags.txt | SN:85 | TN:32
Word: . | Lemma: . | a56_181to186_tags.txt | SN:10 | TN:49
Word: . | Lemma: . | a56_181to186_tags.txt | SN:11 | TN:25
Word: . | Lemma: . | a56_181to186_tags.txt | SN:13 | TN:19
Word: . | Lemma: . | a56_204_tags.txt | SN:25 | TN:20
Word: . | Lemma: . | a56_252_tags.txt | SN:6 | TN:14
Word: . | Lemma: . | a56_264_tags.txt | SN:33 | TN:24
Word: . | Lemma: . | a56_213_tags.txt | SN:19 | TN:13
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:12 | TN:11
Word: . | Lemma: . | a56_251_tags.txt | SN:28 | TN:13
Word: . | Lemma: . | a56_200_tags.txt | SN:4 | TN:16
Word: . | Lemma: . | a56_253to258_tags.txt | SN:145 | TN:39
Word: . | Lemma: . | a56_181to186_tags.txt | SN:29 | TN:39
Word: . | Lemma: . | a56_181to186_tags.txt | SN:40 | TN:13
Word: . | Lemma: . | a56_238to240_tags.txt | SN:6 | TN:11
Word: . | Lemma: . | a56_224_tags.txt | SN:3 | TN:28
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:55 | TN:28
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:104 | TN:23
Word: . | Lemma: . | a56_214_tags.txt | SN:1 | TN:17
Word: . | Lemma: . | a56_214_tags.txt | SN:14 | TN:23
Word: . | Lemma: . | a56_238to240_tags.txt | SN:46 | TN:23
Word: . | Lemma: . | a56_251_tags.txt | SN:24 | TN:51
Word: . | Lemma: . | a56_259_tags.txt | SN:27 | TN:31
Word: . | Lemma: . | a56_223_tags.txt | SN:18 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:44 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:102 | TN:40
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:10 | TN:11
Word: . | Lemma: . | a56_193to197_tags.txt | SN:2 | TN:35
Word: . | Lemma: . | a56_204_tags.txt | SN:6 | TN:17
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:72 | TN:29
Word: . | Lemma: . | a56_212_tags.txt | SN:15 | TN:16
Word: . | Lemma: . | a56_226_tags.txt | SN:30 | TN:20
Word: . | Lemma: . | a56_251_tags.txt | SN:1 | TN:14
Word: . | Lemma: . | a56_181to186_tags.txt | SN:83 | TN:18
Word: . | Lemma: . | a56_181to186_tags.txt | SN:108 | TN:25
Word: . | Lemma: . | a56_193to197_tags.txt | SN:21 | TN:17
Word: . | Lemma: . | a56_224_tags.txt | SN:13 | TN:24
Word: . | Lemma: . | a56_235to237_tags.txt | SN:23 | TN:32
Word: . | Lemma: . | a56_238to240_tags.txt | SN:63 | TN:31
Word: . | Lemma: . | a56_260_tags.txt | SN:14 | TN:35
Word: . | Lemma: . | a56_181to186_tags.txt | SN:124 | TN:13
Word: . | Lemma: . | a56_193to197_tags.txt | SN:89 | TN:34
Word: . | Lemma: . | a56_204_tags.txt | SN:11 | TN:19
Word: . | Lemma: . | a56_212_tags.txt | SN:11 | TN:16
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:107 | TN:20
Word: . | Lemma: . | a56_235to237_tags.txt | SN:15 | TN:12
Word: . | Lemma: . | a56_211_tags.txt | SN:35 | TN:31
Word: . | Lemma: . | a56_226_tags.txt | SN:2 | TN:40
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:42 | TN:32
Word: . | Lemma: . | a56_193to197_tags.txt | SN:106 | TN:40
Word: . | Lemma: . | a56_247_tags.txt | SN:3 | TN:24
Word: . | Lemma: . | a56_214_tags.txt | SN:38 | TN:32
Word: . | Lemma: . | a56_261_tags.txt | SN:10 | TN:7
Word: . | Lemma: . | a56_253to258_tags.txt | SN:37 | TN:31
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:4 | TN:41
Word: . | Lemma: . | a56_193to197_tags.txt | SN:67 | TN:32
Word: . | Lemma: . | a56_235to237_tags.txt | SN:19 | TN:25
Word: . | Lemma: . | a56_238to240_tags.txt | SN:14 | TN:63
Word: . | Lemma: . | a56_263_tags.txt | SN:9 | TN:27
Word: . | Lemma: . | a56_238to240_tags.txt | SN:71 | TN:28
Word: . | Lemma: . | a56_263_tags.txt | SN:7 | TN:21
Word: . | Lemma: . | a56_253to258_tags.txt | SN:37 | TN:12
Word: . | Lemma: . | a56_253to258_tags.txt | SN:61 | TN:52
Word: . | Lemma: . | a56_253to258_tags.txt | SN:1 | TN:15
Word: . | Lemma: . | a56_193to197_tags.txt | SN:109 | TN:22
Word: . | Lemma: . | a56_235to237_tags.txt | SN:43 | TN:13
Word: . | Lemma: . | a56_247_tags.txt | SN:5 | TN:22
Word: . | Lemma: . | a56_225_tags.txt | SN:34 | TN:12
Word: . | Lemma: . | a56_253to258_tags.txt | SN:97 | TN:32
Word: . | Lemma: . | a56_235to237_tags.txt | SN:49 | TN:36
Word: . | Lemma: . | a56_247_tags.txt | SN:30 | TN:16
Word: . | Lemma: . | a56_227_tags.txt | SN:24 | TN:13
Word: . | Lemma: . | a56_224_tags.txt | SN:12 | TN:10
Word: . | Lemma: . | a56_181to186_tags.txt | SN:21 | TN:10
Word: . | Lemma: . | a56_181to186_tags.txt | SN:25 | TN:9
Word: . | Lemma: . | a56_181to186_tags.txt | SN:54 | TN:13
Word: . | Lemma: . | a56_193to197_tags.txt | SN:27 | TN:25
Word: . | Lemma: . | a56_193to197_tags.txt | SN:51 | TN:44
Word: . | Lemma: . | a56_211_tags.txt | SN:23 | TN:57
Word: . | Lemma: . | a56_251_tags.txt | SN:8 | TN:14
Word: . | Lemma: . | a56_260_tags.txt | SN:13 | TN:27
Word: . | Lemma: . | a56_261_tags.txt | SN:6 | TN:15
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:25 | TN:7
Word: . | Lemma: . | a56_253to258_tags.txt | SN:95 | TN:26
Word: . | Lemma: . | a56_253to258_tags.txt | SN:131 | TN:12
Word: . | Lemma: . | a56_252_tags.txt | SN:9 | TN:44
Word: . | Lemma: . | a56_212_tags.txt | SN:5 | TN:53
Word: . | Lemma: . | a56_213_tags.txt | SN:21 | TN:30
Word: . | Lemma: . | a56_227_tags.txt | SN:26 | TN:16
Word: . | Lemma: . | a56_238to240_tags.txt | SN:54 | TN:15
Word: . | Lemma: . | a56_253to258_tags.txt | SN:14 | TN:16
Word: . | Lemma: . | a56_259_tags.txt | SN:23 | TN:29
Word: . | Lemma: . | a56_247_tags.txt | SN:1 | TN:13
Word: . | Lemma: . | a56_251_tags.txt | SN:29 | TN:44
Word: . | Lemma: . | a56_198_tags.txt | SN:3 | TN:34
Word: . | Lemma: . | a56_252_tags.txt | SN:22 | TN:29
Word: . | Lemma: . | a56_264_tags.txt | SN:32 | TN:19
Word: . | Lemma: . | a56_193to197_tags.txt | SN:40 | TN:23
Word: . | Lemma: . | a56_224_tags.txt | SN:31 | TN:47
Word: . | Lemma: . | a56_200_tags.txt | SN:32 | TN:19
Word: . | Lemma: . | a56_224_tags.txt | SN:14 | TN:21
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:88 | TN:26
Word: . | Lemma: . | a56_226_tags.txt | SN:10 | TN:15
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:91 | TN:20
Word: . | Lemma: . | a56_181to186_tags.txt | SN:87 | TN:72
Word: . | Lemma: . | a56_253to258_tags.txt | SN:75 | TN:13
Word: . | Lemma: . | a56_253to258_tags.txt | SN:114 | TN:26
Word: . | Lemma: . | a56_193to197_tags.txt | SN:108 | TN:22
Word: . | Lemma: . | a56_227_tags.txt | SN:18 | TN:19
Word: . | Lemma: . | a56_238to240_tags.txt | SN:45 | TN:12
Word: . | Lemma: . | a56_181to186_tags.txt | SN:51 | TN:6
Word: . | Lemma: . | a56_181to186_tags.txt | SN:122 | TN:26
Word: . | Lemma: . | a56_250_tags.txt | SN:20 | TN:54
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:103 | TN:17
Word: . | Lemma: . | a56_235to237_tags.txt | SN:31 | TN:11
Word: . | Lemma: . | a56_252_tags.txt | SN:4 | TN:20
Word: . | Lemma: . | a56_193to197_tags.txt | SN:74 | TN:28
Word: . | Lemma: . | a56_253to258_tags.txt | SN:166 | TN:18
Word: . | Lemma: . | a56_238to240_tags.txt | SN:28 | TN:36
Word: . | Lemma: . | a56_252_tags.txt | SN:11 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:100 | TN:53
Word: . | Lemma: . | a56_260_tags.txt | SN:9 | TN:30
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:79 | TN:10
Word: . | Lemma: . | a56_226_tags.txt | SN:27 | TN:26
Word: . | Lemma: . | a56_181to186_tags.txt | SN:103 | TN:23
Word: . | Lemma: . | a56_198_tags.txt | SN:8 | TN:15
Word: . | Lemma: . | a56_253to258_tags.txt | SN:127 | TN:33
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:29 | TN:9
Word: . | Lemma: . | a56_253to258_tags.txt | SN:131 | TN:34
Word: . | Lemma: . | a56_198_tags.txt | SN:15 | TN:53
Word: . | Lemma: . | a56_211_tags.txt | SN:5 | TN:28
Word: . | Lemma: . | a56_238to240_tags.txt | SN:69 | TN:38
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:46 | TN:20
Word: . | Lemma: . | a56_235to237_tags.txt | SN:13 | TN:25
Word: . | Lemma: . | a56_248_tags.txt | SN:2 | TN:20
Word: . | Lemma: . | a56_253to258_tags.txt | SN:7 | TN:20
Word: . | Lemma: . | a56_253to258_tags.txt | SN:164 | TN:38
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:44 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:97 | TN:15
Word: . | Lemma: . | a56_249_tags.txt | SN:4 | TN:24
Word: . | Lemma: . | a56_252_tags.txt | SN:12 | TN:21
Word: . | Lemma: . | a56_260_tags.txt | SN:5 | TN:48
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:77 | TN:16
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:38 | TN:34
Word: . | Lemma: . | a56_253to258_tags.txt | SN:32 | TN:16
Word: . | Lemma: . | a56_264_tags.txt | SN:6 | TN:25
Word: . | Lemma: . | a56_247_tags.txt | SN:29 | TN:30
Word: . | Lemma: . | a56_235to237_tags.txt | SN:22 | TN:11
Word: . | Lemma: . | a56_193to197_tags.txt | SN:100 | TN:24
Word: . | Lemma: . | a56_253to258_tags.txt | SN:5 | TN:12
Word: . | Lemma: . | a56_247_tags.txt | SN:7 | TN:23
Word: . | Lemma: . | a56_248_tags.txt | SN:29 | TN:33
Word: . | Lemma: . | a56_181to186_tags.txt | SN:33 | TN:24
Word: . | Lemma: . | a56_223_tags.txt | SN:23 | TN:41
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:33 | TN:13
Word: . | Lemma: . | a56_247_tags.txt | SN:24 | TN:16
Word: . | Lemma: . | a56_263_tags.txt | SN:8 | TN:14
Word: . | Lemma: . | a56_181to186_tags.txt | SN:141 | TN:28
Word: . | Lemma: . | a56_181to186_tags.txt | SN:115 | TN:12
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:11 | TN:15
Word: . | Lemma: . | a56_235to237_tags.txt | SN:24 | TN:12
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:15 | TN:28
Word: . | Lemma: . | a56_181to186_tags.txt | SN:137 | TN:27
Word: . | Lemma: . | a56_212_tags.txt | SN:31 | TN:48
Word: . | Lemma: . | a56_259_tags.txt | SN:8 | TN:14
Word: . | Lemma: . | a56_263_tags.txt | SN:20 | TN:52
Word: . | Lemma: . | a56_260_tags.txt | SN:3 | TN:68
Word: . | Lemma: . | a56_228_tags.txt | SN:8 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:3 | TN:9
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:26 | TN:10
Word: . | Lemma: . | a56_181to186_tags.txt | SN:127 | TN:18
Word: . | Lemma: . | a56_181to186_tags.txt | SN:41 | TN:30
Word: . | Lemma: . | a56_226_tags.txt | SN:19 | TN:24
Word: . | Lemma: . | a56_181to186_tags.txt | SN:102 | TN:22
Word: . | Lemma: . | a56_181to186_tags.txt | SN:139 | TN:32
Word: . | Lemma: . | a56_193to197_tags.txt | SN:50 | TN:17
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:17 | TN:11
Word: . | Lemma: . | a56_200_tags.txt | SN:15 | TN:17
Word: . | Lemma: . | a56_226_tags.txt | SN:12 | TN:39
Word: . | Lemma: . | a56_193to197_tags.txt | SN:82 | TN:14
Word: . | Lemma: . | a56_235to237_tags.txt | SN:45 | TN:28
Word: . | Lemma: . | a56_214_tags.txt | SN:5 | TN:19
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:45 | TN:25
Word: . | Lemma: . | a56_238to240_tags.txt | SN:36 | TN:4
Word: . | Lemma: . | a56_198_tags.txt | SN:27 | TN:36
Word: . | Lemma: . | a56_263_tags.txt | SN:3 | TN:13
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:31 | TN:31
Word: . | Lemma: . | a56_251_tags.txt | SN:14 | TN:27
Word: . | Lemma: . | a56_204_tags.txt | SN:16 | TN:22
Word: . | Lemma: . | a56_198_tags.txt | SN:13 | TN:33
Word: . | Lemma: . | a56_193to197_tags.txt | SN:42 | TN:27
Word: . | Lemma: . | a56_249_tags.txt | SN:14 | TN:22
Word: . | Lemma: . | a56_249_tags.txt | SN:17 | TN:38
Word: . | Lemma: . | a56_228_tags.txt | SN:6 | TN:64
Word: . | Lemma: . | a56_228_tags.txt | SN:15 | TN:22
Word: . | Lemma: . | a56_211_tags.txt | SN:7 | TN:27
Word: . | Lemma: . | a56_211_tags.txt | SN:13 | TN:14
Word: . | Lemma: . | a56_224_tags.txt | SN:29 | TN:26
Word: . | Lemma: . | a56_264_tags.txt | SN:3 | TN:11
Word: . | Lemma: . | a56_211_tags.txt | SN:25 | TN:26
Word: . | Lemma: . | a56_263_tags.txt | SN:21 | TN:29
Word: . | Lemma: . | a56_264_tags.txt | SN:27 | TN:33
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:21 | TN:21
Word: . | Lemma: . | a56_235to237_tags.txt | SN:67 | TN:18
Word: . | Lemma: . | a56_181to186_tags.txt | SN:77 | TN:36
Word: . | Lemma: . | a56_181to186_tags.txt | SN:98 | TN:14
Word: . | Lemma: . | a56_213_tags.txt | SN:4 | TN:47
Word: . | Lemma: . | a56_225_tags.txt | SN:19 | TN:12
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:82 | TN:10
Word: . | Lemma: . | a56_223_tags.txt | SN:16 | TN:53
Word: . | Lemma: . | a56_249_tags.txt | SN:25 | TN:30
Word: . | Lemma: . | a56_235to237_tags.txt | SN:29 | TN:17
Word: . | Lemma: . | a56_259_tags.txt | SN:5 | TN:27
Word: . | Lemma: . | a56_253to258_tags.txt | SN:106 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:39 | TN:16
Word: . | Lemma: . | a56_247_tags.txt | SN:34 | TN:30
Word: . | Lemma: . | a56_200_tags.txt | SN:40 | TN:24
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:52 | TN:13
Word: . | Lemma: . | a56_193to197_tags.txt | SN:5 | TN:15
Word: . | Lemma: . | a56_224_tags.txt | SN:17 | TN:56
Word: . | Lemma: . | a56_235to237_tags.txt | SN:12 | TN:34
Word: . | Lemma: . | a56_253to258_tags.txt | SN:153 | TN:17
Word: . | Lemma: . | a56_238to240_tags.txt | SN:70 | TN:25
Word: . | Lemma: . | a56_212_tags.txt | SN:1 | TN:24
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:15 | TN:45
Word: . | Lemma: . | a56_259_tags.txt | SN:19 | TN:34
Word: . | Lemma: . | a56_260_tags.txt | SN:7 | TN:23
Word: . | Lemma: . | a56_198_tags.txt | SN:29 | TN:37
Word: . | Lemma: . | a56_259_tags.txt | SN:11 | TN:35
Word: . | Lemma: . | a56_253to258_tags.txt | SN:59 | TN:29
Word: . | Lemma: . | a56_253to258_tags.txt | SN:117 | TN:15
Word: . | Lemma: . | a56_235to237_tags.txt | SN:14 | TN:38
Word: . | Lemma: . | a56_253to258_tags.txt | SN:158 | TN:18
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:50 | TN:13
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:22 | TN:25
Word: . | Lemma: . | a56_235to237_tags.txt | SN:59 | TN:9
Word: . | Lemma: . | a56_235to237_tags.txt | SN:34 | TN:34
Word: . | Lemma: . | a56_225_tags.txt | SN:5 | TN:18
Word: . | Lemma: . | a56_238to240_tags.txt | SN:13 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:86 | TN:13
Word: . | Lemma: . | a56_225_tags.txt | SN:11 | TN:4
Word: . | Lemma: . | a56_213_tags.txt | SN:10 | TN:35
Word: . | Lemma: . | a56_235to237_tags.txt | SN:66 | TN:16
Word: . | Lemma: . | a56_238to240_tags.txt | SN:42 | TN:14
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:72 | TN:18
Word: . | Lemma: . | a56_259_tags.txt | SN:12 | TN:29
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:35 | TN:5
Word: . | Lemma: . | a56_228_tags.txt | SN:10 | TN:28
Word: . | Lemma: . | a56_235to237_tags.txt | SN:2 | TN:26
Word: . | Lemma: . | a56_253to258_tags.txt | SN:17 | TN:10
Word: . | Lemma: . | a56_224_tags.txt | SN:28 | TN:30
Word: . | Lemma: . | a56_211_tags.txt | SN:21 | TN:15
Word: . | Lemma: . | a56_193to197_tags.txt | SN:11 | TN:30
Word: . | Lemma: . | a56_181to186_tags.txt | SN:47 | TN:17
Word: . | Lemma: . | a56_181to186_tags.txt | SN:36 | TN:27
Word: . | Lemma: . | a56_181to186_tags.txt | SN:15 | TN:59
Word: . | Lemma: . | a56_181to186_tags.txt | SN:18 | TN:12
Word: . | Lemma: . | a56_247_tags.txt | SN:6 | TN:18
Word: . | Lemma: . | a56_253to258_tags.txt | SN:155 | TN:13
Word: . | Lemma: . | a56_193to197_tags.txt | SN:10 | TN:19
Word: . | Lemma: . | a56_249_tags.txt | SN:21 | TN:21
Word: . | Lemma: . | a56_252_tags.txt | SN:8 | TN:40
Word: . | Lemma: . | a56_253to258_tags.txt | SN:23 | TN:56
Word: . | Lemma: . | a56_264_tags.txt | SN:22 | TN:21
Word: . | Lemma: . | a56_235to237_tags.txt | SN:38 | TN:32
Word: . | Lemma: . | a56_235to237_tags.txt | SN:44 | TN:22
Word: . | Lemma: . | a56_248_tags.txt | SN:3 | TN:13
Word: . | Lemma: . | a56_253to258_tags.txt | SN:101 | TN:17
Word: . | Lemma: . | a56_223_tags.txt | SN:11 | TN:67
Word: . | Lemma: . | a56_181to186_tags.txt | SN:140 | TN:28
Word: . | Lemma: . | a56_193to197_tags.txt | SN:3 | TN:20
Word: . | Lemma: . | a56_252_tags.txt | SN:19 | TN:47
Word: . | Lemma: . | a56_253to258_tags.txt | SN:162 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:63 | TN:29
Word: . | Lemma: . | a56_250_tags.txt | SN:6 | TN:30
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:17 | TN:19
Word: . | Lemma: . | a56_200_tags.txt | SN:37 | TN:7
Word: . | Lemma: . | a56_248_tags.txt | SN:14 | TN:46
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:60 | TN:16
Word: . | Lemma: . | a56_264_tags.txt | SN:13 | TN:10
Word: . | Lemma: . | a56_227_tags.txt | SN:7 | TN:23
Word: . | Lemma: . | a56_181to186_tags.txt | SN:19 | TN:14
Word: . | Lemma: . | a56_181to186_tags.txt | SN:123 | TN:20
Word: . | Lemma: . | a56_193to197_tags.txt | SN:28 | TN:60
Word: . | Lemma: . | a56_193to197_tags.txt | SN:59 | TN:91
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:36 | TN:4
Word: . | Lemma: . | a56_235to237_tags.txt | SN:25 | TN:38
Word: . | Lemma: . | a56_238to240_tags.txt | SN:7 | TN:12
Word: . | Lemma: . | a56_264_tags.txt | SN:12 | TN:15
Word: . | Lemma: . | a56_249_tags.txt | SN:26 | TN:14
Word: . | Lemma: . | a56_223_tags.txt | SN:19 | TN:13
Word: . | Lemma: . | a56_250_tags.txt | SN:7 | TN:34
Word: . | Lemma: . | a56_228_tags.txt | SN:4 | TN:15
Word: . | Lemma: . | a56_193to197_tags.txt | SN:92 | TN:29
Word: . | Lemma: . | a56_223_tags.txt | SN:1 | TN:51
Word: . | Lemma: . | a56_251_tags.txt | SN:2 | TN:25
Word: . | Lemma: . | a56_250_tags.txt | SN:23 | TN:21
Word: . | Lemma: . | a56_228_tags.txt | SN:17 | TN:48
Word: . | Lemma: . | a56_264_tags.txt | SN:26 | TN:33
Word: . | Lemma: . | a56_249_tags.txt | SN:13 | TN:24
Word: . | Lemma: . | a56_251_tags.txt | SN:22 | TN:18
Word: . | Lemma: . | a56_238to240_tags.txt | SN:57 | TN:30
Word: . | Lemma: . | a56_212_tags.txt | SN:13 | TN:40
Word: . | Lemma: . | a56_247_tags.txt | SN:10 | TN:47
Word: . | Lemma: . | a56_248_tags.txt | SN:19 | TN:6
Word: . | Lemma: . | a56_253to258_tags.txt | SN:135 | TN:11
Word: . | Lemma: . | a56_235to237_tags.txt | SN:7 | TN:46
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:64 | TN:30
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:37 | TN:18
Word: . | Lemma: . | a56_204_tags.txt | SN:18 | TN:26
Word: . | Lemma: . | a56_181to186_tags.txt | SN:68 | TN:30
Word: . | Lemma: . | a56_214_tags.txt | SN:20 | TN:48
Word: . | Lemma: . | a56_261_tags.txt | SN:17 | TN:22
Word: . | Lemma: . | a56_263_tags.txt | SN:13 | TN:25
Word: . | Lemma: . | a56_264_tags.txt | SN:16 | TN:25
Word: . | Lemma: . | a56_253to258_tags.txt | SN:109 | TN:25
Word: . | Lemma: . | a56_248_tags.txt | SN:17 | TN:40
Word: . | Lemma: . | a56_253to258_tags.txt | SN:16 | TN:34
